axis,start_idx,end_idx,start_time,end_time,duration_sec,type,magnitude_kWh
Axis #8,32029,32072,2022-10-18 06:28:03,2022-10-18 06:29:28,85,Alert,0.9768159878500327
Axis #8,16,46,2022-10-17 12:18:53,2022-10-17 12:19:55,62,Error,1.74499555235327
Axis #8,33125,33159,2022-10-18 07:04:49,2022-10-18 07:05:58,69,Error,1.9995023022735372
Axis #8,33305,33320,2022-10-18 07:10:54,2022-10-18 07:11:22,28,Error,1.873700143086185
Axis #8,11031,11052,2022-10-17 18:42:12,2022-10-17 18:42:52,40,Alert,1.0458678274688293
Axis #8,34313,34345,2022-10-18 07:44:48,2022-10-18 07:45:53,65,Alert,1.1190916706757947
Axis #8,26107,26125,2022-10-18 03:09:44,2022-10-18 03:10:18,34,Alert,1.077398053277163
Axis #8,37851,37880,2022-10-18 09:43:41,2022-10-18 09:44:40,59,Alert,0.9574016061421265
Axis #8,16086,16112,2022-10-17 21:32:54,2022-10-17 21:33:47,53,Error,1.9890587770428747
Axis #8,38019,38056,2022-10-18 09:49:23,2022-10-18 09:50:37,74,Alert,1.0197051417976748
Axis #8,24809,24845,2022-10-18 02:26:01,2022-10-18 02:27:14,73,Alert,0.8606194000084645
Axis #8,15543,15569,2022-10-17 21:14:36,2022-10-17 21:15:30,54,Alert,1.2553967949931975
Axis #8,18261,18302,2022-10-17 22:45:53,2022-10-17 22:47:15,82,Alert,0.997635953807548
Axis #8,1828,1857,2022-10-17 13:31:58,2022-10-17 13:32:57,59,Alert,0.9910471544995054
Axis #8,21075,21110,2022-10-18 00:20:33,2022-10-18 00:21:44,71,Alert,1.0627455697986083
Axis #8,14280,14297,2022-10-17 20:32:06,2022-10-17 20:32:38,32,Alert,1.0248142136630392
Axis #8,37939,37979,2022-10-18 09:46:40,2022-10-18 09:48:00,80,Alert,1.076477718351289
Axis #8,16168,16207,2022-10-17 21:35:42,2022-10-17 21:37:00,78,Alert,1.0250902294326614
Axis #8,9359,9378,2022-10-17 17:45:53,2022-10-17 17:46:33,40,Alert,1.0008349303482573
Axis #8,15210,15228,2022-10-17 21:03:26,2022-10-17 21:04:00,34,Error,2.198234819347983
Axis #8,3658,3701,2022-10-17 14:33:30,2022-10-17 14:34:55,85,Error,2.208514906414252
Axis #8,21990,22020,2022-10-18 00:51:08,2022-10-18 00:52:09,61,Alert,0.8549991555032868
Axis #8,20615,20659,2022-10-18 00:05:04,2022-10-18 00:06:35,91,Error,2.1405040996908635
Axis #8,17949,17988,2022-10-17 22:35:21,2022-10-17 22:36:39,78,Alert,0.9459428708194334
Axis #8,3490,3504,2022-10-17 14:27:51,2022-10-17 14:28:18,27,Error,2.478163587449893
Axis #8,27594,27624,2022-10-18 03:59:32,2022-10-18 04:00:33,61,Alert,0.9595287287237615
Axis #8,674,706,2022-10-17 12:47:44,2022-10-17 12:48:49,65,Error,2.00632169480636
Axis #8,2073,2090,2022-10-17 13:40:07,2022-10-17 13:40:44,37,Alert,0.919099435830161
Axis #8,34379,34400,2022-10-18 07:47:01,2022-10-18 07:47:45,44,Error,2.0694776299758155
Axis #8,342,359,2022-10-17 12:36:31,2022-10-17 12:37:07,36,Error,1.7461042237052518
Axis #8,34142,34176,2022-10-18 07:39:04,2022-10-18 07:40:12,68,Error,2.2216695962145585
Axis #8,20133,20169,2022-10-17 23:48:52,2022-10-17 23:50:04,72,Alert,0.9754564941725901
Axis #8,37145,37173,2022-10-18 09:19:56,2022-10-18 09:20:53,57,Alert,0.9561143731685101
Axis #8,5816,5836,2022-10-17 15:47:06,2022-10-17 15:47:44,38,Error,2.1608316078778422
Axis #8,22899,22942,2022-10-18 01:21:42,2022-10-18 01:23:11,89,Alert,0.8996869713509649
Axis #8,6174,6188,2022-10-17 15:59:02,2022-10-17 15:59:29,27,Alert,0.9232514555043722
Axis #8,38567,38598,2022-10-18 10:07:50,2022-10-18 10:08:53,63,Alert,1.1402311007687405
Axis #8,29019,29046,2022-10-18 04:47:22,2022-10-18 04:48:16,54,Error,1.9413435448935235
Axis #8,29136,29164,2022-10-18 04:51:18,2022-10-18 04:52:15,57,Alert,1.0418482250892696
Axis #8,35581,35597,2022-10-18 08:27:27,2022-10-18 08:27:58,31,Alert,0.9891026291184336
Axis #8,23472,23492,2022-10-18 01:41:00,2022-10-18 01:41:42,42,Alert,1.2426311719672811
Axis #8,24807,24837,2022-10-18 02:25:57,2022-10-18 02:26:58,61,Alert,0.9371659661894445
Axis #8,39266,39302,2022-10-18 10:31:22,2022-10-18 10:32:34,72,Alert,1.0846518411763688
Axis #8,11209,11249,2022-10-17 18:48:10,2022-10-17 18:49:29,79,Alert,1.1004528250067034
Axis #8,35797,35834,2022-10-18 08:34:41,2022-10-18 08:35:58,77,Alert,1.1197109159984031
Axis #8,18393,18421,2022-10-17 22:50:20,2022-10-17 22:51:17,57,Error,2.493150090013416
Axis #8,23285,23302,2022-10-18 01:34:42,2022-10-18 01:35:18,36,Alert,1.1264856407872086
Axis #8,33599,33614,2022-10-18 07:20:46,2022-10-18 07:21:14,28,Alert,1.1831014167044769
Axis #8,37547,37585,2022-10-18 09:33:30,2022-10-18 09:34:46,76,Error,1.7889707424753467
Axis #8,11306,11326,2022-10-17 18:51:25,2022-10-17 18:52:07,42,Alert,0.9205680496303841
Axis #8,31552,31569,2022-10-18 06:12:07,2022-10-18 06:12:42,35,Alert,1.1533646053024127
Axis #8,9101,9128,2022-10-17 17:37:15,2022-10-17 17:38:09,54,Alert,1.2680154488056379
Axis #8,8987,9012,2022-10-17 17:33:30,2022-10-17 17:34:20,50,Alert,1.2519825553562123
Axis #8,12872,12902,2022-10-17 19:44:09,2022-10-17 19:45:10,61,Alert,0.9708172475358633
Axis #8,36677,36691,2022-10-18 09:04:13,2022-10-18 09:04:40,27,Error,1.976977300507503
Axis #8,2649,2692,2022-10-17 13:59:30,2022-10-17 14:00:59,89,Alert,0.8804982324607952
Axis #8,7599,7637,2022-10-17 16:46:35,2022-10-17 16:47:51,76,Alert,0.9877494264797043
Axis #8,8949,8965,2022-10-17 17:32:13,2022-10-17 17:32:43,30,Error,2.0165068961370824
Axis #8,16995,17009,2022-10-17 22:03:17,2022-10-17 22:03:48,31,Alert,1.2022010291805731
Axis #8,19252,19281,2022-10-17 23:19:14,2022-10-17 23:20:13,59,Alert,1.0860119792530198
Axis #8,25767,25798,2022-10-18 02:58:17,2022-10-18 02:59:20,63,Error,2.4410901184361755
Axis #8,37190,37212,2022-10-18 09:21:29,2022-10-18 09:22:11,42,Alert,0.994899639293119
Axis #8,9421,9456,2022-10-17 17:47:58,2022-10-17 17:49:08,70,Alert,0.9385759268184164
Axis #8,32179,32194,2022-10-18 06:33:00,2022-10-18 06:33:33,33,Error,1.729014238419396
Axis #8,28881,28922,2022-10-18 04:42:45,2022-10-18 04:44:07,82,Error,1.912997815693874
Axis #8,35799,35829,2022-10-18 08:34:45,2022-10-18 08:35:45,60,Alert,1.197906311823644
Axis #8,1560,1577,2022-10-17 13:23:01,2022-10-17 13:23:36,35,Alert,1.1884318367860707
Axis #8,35457,35471,2022-10-18 08:23:17,2022-10-18 08:23:43,26,Alert,1.0016904501581172
Axis #8,16113,16145,2022-10-17 21:33:49,2022-10-17 21:34:54,65,Alert,0.8920288580376355
Axis #8,2048,2082,2022-10-17 13:39:16,2022-10-17 13:40:29,73,Alert,1.0723856919624635
Axis #8,12730,12747,2022-10-17 19:39:24,2022-10-17 19:39:56,32,Alert,1.2160653427934036
Axis #8,38806,38826,2022-10-18 10:15:51,2022-10-18 10:16:33,42,Error,2.391760861167181
Axis #8,14575,14589,2022-10-17 20:42:02,2022-10-17 20:42:28,26,Alert,1.0265441617893711
Axis #8,23349,23392,2022-10-18 01:36:51,2022-10-18 01:38:21,90,Alert,0.8564158737644127
Axis #8,11887,11904,2022-10-17 19:10:58,2022-10-17 19:11:34,36,Alert,1.242739509561162
Axis #8,9719,9749,2022-10-17 17:58:01,2022-10-17 17:59:03,62,Error,2.3785763197430474
Axis #8,31567,31588,2022-10-18 06:12:39,2022-10-18 06:13:18,39,Error,1.8152495056269027
Axis #8,19799,19832,2022-10-17 23:37:39,2022-10-17 23:38:46,67,Alert,1.1733709760266962
Axis #8,27789,27826,2022-10-18 04:06:05,2022-10-18 04:07:19,74,Alert,0.9124175597261399
Axis #8,11403,11432,2022-10-17 18:54:41,2022-10-17 18:55:40,59,Alert,1.2216180475540759
Axis #8,14026,14040,2022-10-17 20:23:33,2022-10-17 20:24:00,27,Alert,1.0165676279835685
Axis #8,25921,25960,2022-10-18 03:03:27,2022-10-18 03:04:45,78,Error,1.9437795778988756
Axis #8,25020,25057,2022-10-18 02:33:08,2022-10-18 02:34:23,75,Error,2.116610637103328
Axis #8,14070,14109,2022-10-17 20:25:01,2022-10-17 20:26:18,77,Alert,0.8760137411345411
Axis #8,34198,34233,2022-10-18 07:40:54,2022-10-18 07:42:08,74,Alert,0.8559299964517272
Axis #8,23043,23082,2022-10-18 01:26:34,2022-10-18 01:27:52,78,Error,1.694143143535194
Axis #8,23675,23702,2022-10-18 01:47:52,2022-10-18 01:48:47,55,Alert,0.8997339072371114
Axis #8,8780,8804,2022-10-17 17:26:29,2022-10-17 17:27:19,50,Error,1.8158474247396088
Axis #8,28517,28546,2022-10-18 04:30:33,2022-10-18 04:31:31,58,Alert,1.2339616910043334
Axis #8,30174,30188,2022-10-18 05:25:53,2022-10-18 05:26:24,31,Alert,1.229455349807828
Axis #8,8284,8298,2022-10-17 17:09:59,2022-10-17 17:10:30,31,Alert,1.2571491954676042
Axis #8,11773,11800,2022-10-17 19:07:09,2022-10-17 19:08:05,56,Alert,1.0861414339595956
Axis #8,18241,18263,2022-10-17 22:45:11,2022-10-17 22:45:57,46,Alert,1.190055698637212
Axis #8,30976,31002,2022-10-18 05:52:46,2022-10-18 05:53:39,53,Error,1.9526398404216343
Axis #8,2032,2052,2022-10-17 13:38:46,2022-10-17 13:39:28,42,Error,2.2183460469201086
Axis #8,21572,21587,2022-10-18 00:37:06,2022-10-18 00:37:34,28,Alert,1.1900885568953325
Axis #8,7086,7107,2022-10-17 16:29:29,2022-10-17 16:30:12,43,Alert,1.070464372015983
Axis #8,25458,25476,2022-10-18 02:47:52,2022-10-18 02:48:30,38,Alert,0.9227882973423004
Axis #8,9349,9383,2022-10-17 17:45:35,2022-10-17 17:46:42,67,Alert,1.1066283836358597
Axis #8,4909,4925,2022-10-17 15:16:09,2022-10-17 15:16:40,31,Alert,0.9145068557507937
Axis #8,21095,21127,2022-10-18 00:21:11,2022-10-18 00:22:15,64,Alert,1.1215068435345676
Axis #8,1939,1959,2022-10-17 13:35:39,2022-10-17 13:36:20,41,Alert,1.0237268482894843
Axis #8,15324,15344,2022-10-17 21:07:14,2022-10-17 21:07:55,41,Alert,1.0914048026204626
Axis #8,25400,25419,2022-10-18 02:45:58,2022-10-18 02:46:34,36,Alert,1.026808383039005
Axis #8,36817,36854,2022-10-18 09:08:55,2022-10-18 09:10:08,73,Alert,0.908509927452007
Axis #8,16220,16244,2022-10-17 21:37:25,2022-10-17 21:38:14,49,Error,1.941954200425856
Axis #8,840,859,2022-10-17 12:53:18,2022-10-17 12:53:54,36,Alert,1.093049459633289
Axis #8,16861,16886,2022-10-17 21:58:51,2022-10-17 21:59:42,51,Alert,1.2153690050091661
Axis #8,16792,16815,2022-10-17 21:56:32,2022-10-17 21:57:20,48,Alert,0.8728903344035016
Axis #8,37850,37877,2022-10-18 09:43:40,2022-10-18 09:44:35,55,Alert,1.0562758596521806
Axis #8,7115,7138,2022-10-17 16:30:27,2022-10-17 16:31:13,46,Alert,0.8461375871644828
Axis #8,26856,26881,2022-10-18 03:34:51,2022-10-18 03:35:42,51,Alert,1.2571333676290226
Axis #8,19686,19725,2022-10-17 23:33:49,2022-10-17 23:35:11,82,Error,2.099642167235138
Axis #8,445,461,2022-10-17 12:39:58,2022-10-17 12:40:32,34,Alert,0.9968409703270279
Axis #8,5585,5612,2022-10-17 15:39:22,2022-10-17 15:40:16,54,Error,2.1166222504619427
Axis #8,29136,29158,2022-10-18 04:51:18,2022-10-18 04:52:04,46,Alert,1.1314146393753812
Axis #8,34847,34868,2022-10-18 08:02:48,2022-10-18 08:03:28,40,Alert,0.9040951030727562
Axis #8,34484,34527,2022-10-18 07:50:33,2022-10-18 07:52:02,89,Alert,0.9322878172122572
Axis #8,32369,32408,2022-10-18 06:39:25,2022-10-18 06:40:47,82,Alert,1.1261471455076693
Axis #8,38048,38065,2022-10-18 09:50:22,2022-10-18 09:50:54,32,Alert,1.1667260513754285
Axis #8,20552,20566,2022-10-18 00:02:57,2022-10-18 00:03:27,30,Alert,1.160566649774464
Axis #8,11435,11459,2022-10-17 18:55:46,2022-10-17 18:56:35,49,Alert,0.851408197619606
Axis #8,38664,38693,2022-10-18 10:11:06,2022-10-18 10:12:05,59,Alert,1.1834077291998761
Axis #8,29019,29062,2022-10-18 04:47:22,2022-10-18 04:48:51,89,Alert,1.2440316681844883
Axis #8,37913,37954,2022-10-18 09:45:47,2022-10-18 09:47:12,85,Alert,1.1045671329395004
Axis #8,34751,34786,2022-10-18 07:59:34,2022-10-18 08:00:44,70,Alert,0.9955466991325155
Axis #8,30941,30968,2022-10-18 05:51:36,2022-10-18 05:52:31,55,Alert,1.1381089520068703
Axis #8,16337,16359,2022-10-17 21:41:22,2022-10-17 21:42:08,46,Error,2.421633175083785
Axis #8,31788,31811,2022-10-18 06:19:58,2022-10-18 06:20:45,47,Error,2.421207769915389
Axis #8,21281,21312,2022-10-18 00:27:25,2022-10-18 00:28:27,62,Alert,1.1311562775220745
Axis #8,24958,24977,2022-10-18 02:31:03,2022-10-18 02:31:39,36,Error,2.4763870532115013
Axis #8,6292,6332,2022-10-17 16:02:56,2022-10-17 16:04:20,84,Error,2.1561784856603254
Axis #8,38084,38109,2022-10-18 09:51:34,2022-10-18 09:52:26,52,Alert,0.8893496162767606
Axis #8,36710,36726,2022-10-18 09:05:20,2022-10-18 09:05:50,30,Alert,1.1137870964823107
Axis #8,32948,32978,2022-10-18 06:58:50,2022-10-18 06:59:51,61,Error,2.02422187898253
Axis #8,35796,35823,2022-10-18 08:34:39,2022-10-18 08:35:34,55,Error,2.058635780792937
Axis #8,16630,16657,2022-10-17 21:51:06,2022-10-17 21:52:01,55,Alert,1.1419916939600123
Axis #8,27018,27040,2022-10-18 03:40:16,2022-10-18 03:41:01,45,Alert,1.2025192953403805
Axis #8,23041,23081,2022-10-18 01:26:31,2022-10-18 01:27:50,79,Alert,1.1821446792832648
Axis #8,670,707,2022-10-17 12:47:32,2022-10-17 12:48:50,78,Alert,1.2326895809780833
Axis #8,32436,32480,2022-10-18 06:41:44,2022-10-18 06:43:12,88,Alert,1.2599808734139317
Axis #8,39616,39652,2022-10-18 10:43:10,2022-10-18 10:44:22,72,Alert,1.2549944449342674
Axis #8,15846,15882,2022-10-17 21:24:52,2022-10-17 21:26:04,72,Error,2.1896886119930636
Axis #8,1752,1787,2022-10-17 13:29:25,2022-10-17 13:30:34,69,Alert,1.170396758800247
Axis #8,22435,22456,2022-10-18 01:06:07,2022-10-18 01:06:51,44,Error,1.9443491878076886
Axis #8,4424,4465,2022-10-17 14:59:17,2022-10-17 15:00:38,81,Error,2.316114335969211
Axis #8,30542,30582,2022-10-18 05:38:17,2022-10-18 05:39:36,79,Alert,1.2538808461318267
Axis #8,5562,5593,2022-10-17 15:38:39,2022-10-17 15:39:40,61,Error,2.312408480650758
Axis #8,36584,36598,2022-10-18 09:01:05,2022-10-18 09:01:32,27,Error,1.9612591269126898
Axis #8,36608,36629,2022-10-18 09:01:54,2022-10-18 09:02:34,40,Alert,1.1421059858714555
Axis #8,3786,3824,2022-10-17 14:37:48,2022-10-17 14:39:04,76,Error,2.0180472877469873
Axis #8,21433,21453,2022-10-18 00:32:30,2022-10-18 00:33:07,37,Alert,0.9980857310144893
Axis #8,27431,27458,2022-10-18 03:54:06,2022-10-18 03:55:00,54,Error,2.061978321866999
Axis #8,15844,15861,2022-10-17 21:24:48,2022-10-17 21:25:21,33,Error,2.08093916271449
Axis #8,4061,4083,2022-10-17 14:47:01,2022-10-17 14:47:47,46,Alert,0.9987662189850184
Axis #8,10309,10325,2022-10-17 18:17:52,2022-10-17 18:18:26,34,Alert,1.0080102102211959
Axis #8,785,814,2022-10-17 12:51:26,2022-10-17 12:52:25,59,Alert,1.0290152270662962
Axis #8,20902,20937,2022-10-18 00:14:43,2022-10-18 00:15:54,71,Error,2.236806602685812
Axis #8,7246,7271,2022-10-17 16:34:49,2022-10-17 16:35:39,50,Alert,1.1202606277653493
Axis #8,30818,30859,2022-10-18 05:47:28,2022-10-18 05:48:49,81,Alert,0.8899125732480778
Axis #8,8897,8920,2022-10-17 17:30:27,2022-10-17 17:31:15,48,Error,2.4502248829256277
Axis #8,17576,17610,2022-10-17 22:22:46,2022-10-17 22:23:55,69,Error,1.7223816776330805
Axis #8,17541,17559,2022-10-17 22:21:36,2022-10-17 22:22:14,38,Alert,1.1135155071731917
Axis #8,39542,39566,2022-10-18 10:40:38,2022-10-18 10:41:27,49,Alert,1.229201542345158
Axis #8,22609,22633,2022-10-18 01:11:57,2022-10-18 01:12:46,49,Alert,0.8513254019416684
Axis #8,37447,37483,2022-10-18 09:30:09,2022-10-18 09:31:21,72,Alert,1.021764031467672
Axis #8,18876,18907,2022-10-17 23:06:34,2022-10-17 23:07:36,62,Alert,0.9264400517563345
Axis #8,19470,19514,2022-10-17 23:26:35,2022-10-17 23:28:03,88,Alert,0.8950189467513925
Axis #8,30541,30569,2022-10-18 05:38:15,2022-10-18 05:39:07,52,Error,2.28751808327489
Axis #8,6451,6465,2022-10-17 16:08:15,2022-10-17 16:08:45,30,Error,1.8521551835935814
Axis #8,13103,13139,2022-10-17 19:51:54,2022-10-17 19:53:05,71,Alert,1.1024170276514342
Axis #8,22955,22997,2022-10-18 01:23:36,2022-10-18 01:25:00,84,Error,1.9113293962913005
Axis #8,15941,15984,2022-10-17 21:28:04,2022-10-17 21:29:30,86,Alert,1.195452082686256
Axis #8,20565,20600,2022-10-18 00:03:25,2022-10-18 00:04:35,70,Error,1.9038820375426198
Axis #8,23057,23091,2022-10-18 01:27:01,2022-10-18 01:28:09,68,Alert,0.9344933511271841
Axis #8,12131,12156,2022-10-17 19:19:13,2022-10-17 19:20:05,52,Alert,0.8994120296845571
Axis #8,32676,32693,2022-10-18 06:49:45,2022-10-18 06:50:21,36,Error,2.4961863859524147
Axis #8,10561,10586,2022-10-17 18:26:21,2022-10-17 18:27:12,51,Alert,1.064054605177473
Axis #8,19401,19423,2022-10-17 23:24:13,2022-10-17 23:24:58,45,Alert,1.19025601178242
Axis #8,25068,25097,2022-10-18 02:34:44,2022-10-18 02:35:43,59,Alert,0.9562898477816466
Axis #8,21312,21351,2022-10-18 00:28:27,2022-10-18 00:29:43,76,Alert,0.8939586522004206
Axis #8,1949,1976,2022-10-17 13:35:57,2022-10-17 13:36:52,55,Alert,0.8670757473895985
Axis #8,20348,20377,2022-10-17 23:56:06,2022-10-17 23:57:05,59,Alert,0.9031088178970108
Axis #8,30990,31004,2022-10-18 05:53:16,2022-10-18 05:53:43,27,Alert,0.8917017492326376
Axis #8,13066,13105,2022-10-17 19:50:40,2022-10-17 19:51:58,78,Alert,1.0832479794504326
Axis #8,28331,28365,2022-10-18 04:24:17,2022-10-18 04:25:25,68,Alert,1.0582628154851008
Axis #8,29055,29089,2022-10-18 04:48:37,2022-10-18 04:49:46,69,Alert,1.1032902600993324
Axis #8,18784,18826,2022-10-17 23:03:28,2022-10-17 23:04:52,84,Alert,1.1243775906915172
Axis #8,4367,4382,2022-10-17 14:57:21,2022-10-17 14:57:49,28,Error,2.182336769975185
Axis #8,11596,11635,2022-10-17 19:01:11,2022-10-17 19:02:29,78,Alert,0.9912667898738083
Axis #8,29645,29687,2022-10-18 05:08:16,2022-10-18 05:09:39,83,Error,2.5145292458631534
Axis #8,22848,22869,2022-10-18 01:20:01,2022-10-18 01:20:41,40,Alert,1.234493648068295
Axis #8,32279,32304,2022-10-18 06:36:26,2022-10-18 06:37:13,47,Error,2.4575364779807156
Axis #8,1679,1702,2022-10-17 13:27:00,2022-10-17 13:27:48,48,Alert,1.0860312451185274
Axis #8,32605,32628,2022-10-18 06:47:24,2022-10-18 06:48:11,47,Error,2.5103132396477945
Axis #8,35976,36002,2022-10-18 08:40:45,2022-10-18 08:41:38,53,Alert,1.060140904672898
Axis #8,38932,38976,2022-10-18 10:20:06,2022-10-18 10:21:37,91,Alert,1.2306543430248098
Axis #8,23342,23376,2022-10-18 01:36:38,2022-10-18 01:37:46,68,Alert,1.0028416873824566
Axis #8,5875,5914,2022-10-17 15:49:01,2022-10-17 15:50:23,82,Alert,0.8669577310119693
Axis #8,38094,38122,2022-10-18 09:51:53,2022-10-18 09:52:50,57,Alert,1.0951417724309662
Axis #8,33548,33589,2022-10-18 07:19:01,2022-10-18 07:20:23,82,Alert,1.2654480192270485
Axis #8,23124,23144,2022-10-18 01:29:16,2022-10-18 01:29:57,41,Alert,1.0751859885015427
Axis #8,10117,10161,2022-10-17 18:11:24,2022-10-17 18:12:51,87,Alert,1.0771612858389974
Axis #8,15474,15507,2022-10-17 21:12:18,2022-10-17 21:13:24,66,Alert,0.8469153079867491
Axis #8,7580,7595,2022-10-17 16:45:55,2022-10-17 16:46:27,32,Alert,1.0505274050985078
Axis #8,9670,9690,2022-10-17 17:56:21,2022-10-17 17:57:02,41,Alert,1.2474057523516529
Axis #8,4214,4258,2022-10-17 14:52:12,2022-10-17 14:53:43,91,Error,2.366385884589207
Axis #8,12580,12619,2022-10-17 19:34:20,2022-10-17 19:35:38,78,Alert,1.0252608242112977
Axis #8,9744,9780,2022-10-17 17:58:49,2022-10-17 18:00:06,77,Alert,1.2578008876317088
Axis #8,10912,10936,2022-10-17 18:38:11,2022-10-17 18:39:00,49,Error,1.7518172734681368
Axis #8,38160,38190,2022-10-18 09:54:06,2022-10-18 09:55:08,62,Alert,0.9395718399145373
Axis #8,7262,7297,2022-10-17 16:35:19,2022-10-17 16:36:28,69,Alert,0.8872201675682179
Axis #8,33726,33746,2022-10-18 07:25:02,2022-10-18 07:25:41,39,Alert,0.905731569253682
Axis #8,21586,21619,2022-10-18 00:37:32,2022-10-18 00:38:38,66,Alert,0.8647949413909982
Axis #8,12842,12872,2022-10-17 19:43:09,2022-10-17 19:44:09,60,Error,1.803599788194452
Axis #8,8640,8676,2022-10-17 17:21:51,2022-10-17 17:23:02,71,Alert,1.2120828617647839
Axis #8,1398,1439,2022-10-17 13:17:34,2022-10-17 13:18:59,85,Alert,1.102341808976204
Axis #8,16224,16267,2022-10-17 21:37:33,2022-10-17 21:39:01,88,Error,2.153492821255279
Axis #8,2305,2328,2022-10-17 13:47:55,2022-10-17 13:48:42,47,Alert,1.121393291507043
Axis #8,6501,6531,2022-10-17 16:09:56,2022-10-17 16:10:56,60,Alert,1.100404155621588
Axis #8,38412,38442,2022-10-18 10:02:36,2022-10-18 10:03:37,61,Error,1.9027557445292258
Axis #8,25645,25660,2022-10-18 02:54:09,2022-10-18 02:54:43,34,Error,2.326662341698738
Axis #8,38689,38729,2022-10-18 10:11:57,2022-10-18 10:13:17,80,Alert,1.2515397561610604
Axis #8,27936,27961,2022-10-18 04:11:03,2022-10-18 04:11:50,47,Alert,1.1721863128002736
Axis #8,35894,35930,2022-10-18 08:37:57,2022-10-18 08:39:14,77,Alert,0.8835588748899716
Axis #8,26788,26811,2022-10-18 03:32:34,2022-10-18 03:33:22,48,Error,2.0105589630096627
Axis #8,28759,28784,2022-10-18 04:38:38,2022-10-18 04:39:30,52,Alert,1.2496484241995087
Axis #8,38396,38423,2022-10-18 10:02:02,2022-10-18 10:02:57,55,Alert,1.0726096865553554
Axis #8,24184,24218,2022-10-18 02:05:01,2022-10-18 02:06:09,68,Error,1.947424082545213
Axis #8,28617,28654,2022-10-18 04:33:54,2022-10-18 04:35:08,74,Alert,1.122891564465714
Axis #8,32273,32290,2022-10-18 06:36:11,2022-10-18 06:36:47,36,Alert,0.8617816240077744
Axis #8,24259,24275,2022-10-18 02:07:30,2022-10-18 02:08:01,31,Alert,1.0297125228166222
Axis #8,17695,17736,2022-10-17 22:26:47,2022-10-17 22:28:08,81,Alert,0.8980220500115313
Axis #8,463,481,2022-10-17 12:40:36,2022-10-17 12:41:14,38,Alert,1.211327751349921
Axis #8,20913,20956,2022-10-18 00:15:08,2022-10-18 00:16:33,85,Alert,1.2099913614331115
Axis #8,30393,30425,2022-10-18 05:33:15,2022-10-18 05:34:20,65,Alert,1.248697673274582
Axis #8,18256,18294,2022-10-17 22:45:43,2022-10-17 22:47:00,77,Error,2.132918575375224
Axis #8,20368,20388,2022-10-17 23:56:48,2022-10-17 23:57:27,39,Error,2.2769087740782568
Axis #8,6791,6824,2022-10-17 16:19:38,2022-10-17 16:20:44,66,Error,1.7840776116436066
Axis #8,23407,23427,2022-10-18 01:38:49,2022-10-18 01:39:30,41,Alert,1.0579073449077856
Axis #8,6456,6494,2022-10-17 16:08:24,2022-10-17 16:09:43,79,Alert,0.9854592907863754
Axis #8,18095,18129,2022-10-17 22:40:18,2022-10-17 22:41:27,69,Alert,0.8656414633621685
Axis #8,15794,15812,2022-10-17 21:23:05,2022-10-17 21:23:43,38,Alert,1.0029745666280996
Axis #8,26860,26883,2022-10-18 03:34:58,2022-10-18 03:35:46,48,Alert,0.9605697913547475
Axis #8,3820,3844,2022-10-17 14:38:56,2022-10-17 14:39:46,50,Alert,1.2138113825189676
Axis #8,4671,4696,2022-10-17 15:07:32,2022-10-17 15:08:23,51,Alert,1.1220646762591413
Axis #8,1945,1984,2022-10-17 13:35:50,2022-10-17 13:37:07,77,Alert,0.8544070716334307
Axis #8,26046,26088,2022-10-18 03:07:40,2022-10-18 03:09:03,83,Error,2.5026128661378526
Axis #8,1956,1987,2022-10-17 13:36:15,2022-10-17 13:37:17,62,Error,2.1993282933152107
Axis #8,30267,30294,2022-10-18 05:29:01,2022-10-18 05:29:56,55,Error,1.9330723166227861
Axis #8,32495,32534,2022-10-18 06:43:40,2022-10-18 06:45:02,82,Alert,0.9772988283041564
Axis #8,5144,5177,2022-10-17 15:24:02,2022-10-17 15:25:09,67,Alert,1.1007771224986658
Axis #8,32896,32917,2022-10-18 06:57:08,2022-10-18 06:57:48,40,Alert,1.22863751744448
Axis #8,8335,8378,2022-10-17 17:11:44,2022-10-17 17:13:08,84,Alert,0.8893792880513341
Axis #8,22104,22120,2022-10-18 00:55:00,2022-10-18 00:55:31,31,Alert,1.1279592509637337
Axis #8,13547,13577,2022-10-17 20:06:51,2022-10-17 20:07:52,61,Alert,1.2662611816944775
Axis #8,7296,7321,2022-10-17 16:36:26,2022-10-17 16:37:17,51,Alert,1.058184512246319
Axis #8,31764,31790,2022-10-18 06:19:12,2022-10-18 06:20:01,49,Alert,1.2630882794322056
Axis #8,4537,4581,2022-10-17 15:03:03,2022-10-17 15:04:34,91,Error,2.0140190583922988
Axis #8,19519,19543,2022-10-17 23:28:12,2022-10-17 23:29:02,50,Alert,1.066185034214954
Axis #8,16312,16343,2022-10-17 21:40:30,2022-10-17 21:41:33,63,Error,2.050112280837308
Axis #8,11289,11329,2022-10-17 18:50:53,2022-10-17 18:52:13,80,Error,2.4861704642438935
Axis #8,28200,28239,2022-10-18 04:19:53,2022-10-18 04:21:11,78,Alert,1.0482959888420285
Axis #8,23703,23727,2022-10-18 01:48:49,2022-10-18 01:49:34,45,Alert,1.0092994094085936
Axis #8,9767,9786,2022-10-17 17:59:37,2022-10-17 18:00:17,40,Alert,0.8651098958433492
Axis #8,28972,29000,2022-10-18 04:45:50,2022-10-18 04:46:46,56,Error,2.0516271748540413
